epoch;loss;mean_absolute_error;mean_squared_error;val_loss;val_mean_absolute_error;val_mean_squared_error
0;0.0049945614638648205;0.03331077567511989;0.004994561599056807;0.003385721212800811;0.027329831877175498;0.0033857212812804125
0;0.0030479408395026;0.026867211525959354;0.0030479409033432603;0.0030391233261017237;0.025073573760250035;0.0030391233808854047
0;0.002962171017462688;0.025286277125198996;0.0029621709836646914;0.0030230071998256095;0.026132169782238847;0.0030230071998256095
0;0.0027275408802163456;0.023723121762516036;0.002727540889604678;0.003334941383560791;0.019655088291448707;0.0033349411096423864
0;0.002717757531847324;0.022873787494796897;0.002717757561889988;0.002647237208507517;0.020398701705476818;0.002647237167419756
0;0.002536709352786983;0.02169553540466774;0.0025367093734413146;0.0025341207818949923;0.026221823385533166;0.0025341208503745936
0;0.002461617059570046;0.02106621358243208;0.0024616170764690443;0.002640321179676582;0.019356999984558892;0.002640321179676582
0;0.002354578167620686;0.020371947752972765;0.0023545781507216873;0.002296564826632247;0.018442661994520354;0.002296564812936327
0;0.0022105611166015507;0.019158871739261573;0.002210561135378216;0.0022623786182307147;0.02131082062773845;0.002262378536055193
0;0.0025642427367969386;0.020573184179562713;0.0025642427593289365;0.0023654158473672237;0.02106979993336341;0.0023654158336713035
0;0.0022299978562871055;0.019136450388619015;0.0022299978713084373;0.0023968622280175194;0.020604599157676977;0.0023968622964971207
0;0.002187199933799885;0.01904345417936002;0.0021871999525765497;0.002315725829890546;0.02051686024402871;0.002315725836738506
0;0.00243383995257318;0.019786552751376744;0.0024338400182915072;0.002702507587588009;0.020809535265845412;0.0027025075191084076
0;0.0024014263913305777;0.020158634551109805;0.0024014264101072423;0.002691774848191177;0.024737870758947206;0.0026917748071034163
0;0.0022678601183748295;0.019834396594594562;0.0022678601390291606;0.002464022021740675;0.01875778945053325;0.0024640219121733133
0;0.0021952342978047747;0.019239582136393554;0.0021952343071931072;0.0021877272246295914;0.019584169063497994;0.002187727252021432
0;0.003580175287600967;0.019088221458537925;0.003580175278212635;0.003976343939190402;0.020452436497982812;0.003976343952886322
0;0.003756056584778332;0.019026661712315776;0.003756056584778332;0.003976343637880157;0.020453225821256638;0.0039763438159271195
0;0.0037559924624680032;0.019030200362566016;0.0037559925263086634;0.003976035808377406;0.020468880696331754;0.003976035876857007
0;0.0035848317239733953;0.02434053386171018;0.0035848317465053932;0.0035553967087146115;0.03307584092459258;0.003555396804586053
0;0.003384024689665004;0.030777434307721355;0.0033840246558670076;0.003555702607092612;0.03356337361037731;0.003555702415349729
0;0.0033745823217736135;0.030830784430426937;0.0033745823405502786;0.003529400016893359;0.02773410136647084;0.0035294005236424066
0;0.0032427818570736674;0.026564229820524494;0.0032427818758503325;0.00326204439625144;0.027555580963106716;0.003262044067549355
0;0.00296010899417583;0.022684213885616873;0.002960109009197162;0.002991670756326879;0.022151233080555412;0.002991670756326879
0;0.002764406140833612;0.02223320861136721;0.0027644061877752746;0.0027586756931508288;0.021395105101606426;0.0027586756520630684
0;0.0024284756697353816;0.020629645385328802;0.002428475673490715;0.00238410775166224;0.021693414296297467;0.0023841076968785595
0;0.0020690459904501276;0.018600290581103292;0.002069045988572461;0.002621915574897738;0.025137202814221382;0.0026219154653303765
0;0.001940468795627596;0.018154609723076705;0.001940468791872263;0.002041989170453128;0.017039790639982504;0.002041989190997008
0;0.0017614894163524432;0.016616002326050112;0.0017614894050864442;0.0018035786445526516;0.01879095286130905;0.0018035786445526516
0;0.001561187504370126;0.015435469006338427;0.0015611875175137915;0.0023732065113590043;0.02308204967309447;0.0023732065113590043
0;0.0015449086617257807;0.015688305405238943;0.0015449086795636122;0.0017061109366991063;0.015434120233882876;0.001706111046266468
0;0.001293707626774126;0.013793930861978762;0.001293707635223625;0.001481584328062394;0.015683909659000003;0.0014815843075185137
0;0.0012240946122009547;0.013399618662773602;0.0012240946112621214;0.0012860437170328462;0.013187034439076395;0.0012860437444246868
0;0.0011099241213918093;0.012647983437824634;0.0011099241232694758;0.0011572771746774808;0.012771441491649431;0.0011572771678295206
0;0.0010560672099311505;0.012142354727632577;0.0010560672183806497;0.0012478259501650052;0.014555131249568042;0.001247826004948686
0;0.0009292874949037909;0.011457552983155173;0.0009292875014756235;0.0013140094507595197;0.015392196857753922;0.0013140095603268813
0;0.0008342385971768488;0.010744853065379204;0.0008342386046875149;0.001078797401586438;0.012549627462730688;0.0010787973741945974
0;0.0007245566211490621;0.009871820791534359;0.0007245566169243125;0.0008949057801681407;0.011133636950569995;0.0008949057596242603
0;0.0007051413488243857;0.009727065211101886;0.0007051413511714688;0.0009048358838566963;0.011479947442079292;0.0009048359112485367
0;0.0006745341651689922;0.009535196785544675;0.0006745341661078255;0.0010554725715123555;0.01121790214058231;0.001055472595480216
0;0.0005733174930942516;0.008730779724916624;0.000573317494971918;0.0008496262050945969;0.010771608911454678;0.0008496262222144972
0;0.0005617483529344862;0.008624436559095498;0.0005617483571592358;0.0007947548874653876;0.011207337984267403;0.0007947548566495671
0;0.000500574037188574;0.008169596519080861;0.0005005740437604066;0.0010909965015290415;0.01105296118732761;0.0010909965631606825
0;0.0004934911041580621;0.008076800243748773;0.0004934911050968954;0.0008914814953801825;0.010663093286840356;0.0008914814542924218
0;0.0004365799287634511;0.00759402985474275;0.0004365799311105342;0.0007546630770187167;0.010368233601398328;0.0007546630804426968
0;0.000402661707466318;0.007270636059524071;0.00040266170605806814;0.0009770593126578366;0.012710732188733184;0.0009770593058098765
0;0.0004254915355329191;0.007509455700675326;0.0004254915411659186;0.0007368215832256657;0.010213241090669352;0.0007368215695297455
0;0.0003387927952703209;0.00672067390123923;0.00033879279972977874;0.0007334963644526023;0.009776165161062689;0.0007334963781485224
0;0.0003122264308565777;0.0064491033629183805;0.0003122264263971198;0.0007461424478713204;0.010900675154784146;0.0007461424478713204
0;0.00029769574053540465;0.006273289849500983;0.0002976957393618631;0.0007036904982455514;0.01020911434555755;0.0007036904982455514
0;0.0002959886832902538;0.0062909984074893495;0.0002959886830555455;0.0006946605349452619;0.009887838133556;0.0006946605589131222
0;0.0002743135431251909;0.006063124247556252;0.0002743135431251909;0.000711772679899107;0.009974432725678472;0.0007117726627792068
0;0.0002412986141280271;0.005713542863245933;0.00024129861647511022;0.000675949891207411;0.009290491614271612;0.0006759499151752714
0;0.00026644928044744677;0.0059652146733095565;0.0002664492792739052;0.0006826992817770909;0.009464509237338515;0.0006826992954730111
0;0.0002221748464733302;0.005511127735277818;0.0002221748464733302;0.0006672266052405843;0.009269564631668961;0.0006672266172245145
0;0.00023306902514905818;0.005632024776611117;0.00023306903031264102;0.0006797662319834618;0.009370999575099525;0.0006797662593753022
0;0.00023138567015731467;0.005612639207092505;0.00023138566921848143;0.0006815161802532041;0.009719440330039053;0.000681516166557284
0;0.00020425790623243478;0.005281353361844536;0.00020425790811010126;0.000747400481486693;0.009381060269387329;0.0007474004677907728
0;0.0001718821695249062;0.004858905190391646;0.00017188217198934347;0.0006638294435106218;0.009089587639798136;0.0006638294417986318
0;0.00019573913783871478;0.005182081934875778;0.00019573913772136063;0.0006437270494643599;0.009226841852068901;0.0006437270357684396
0;0.00018661418887918005;0.0050695245041542;0.0001866141889965342;0.0006793452022761545;0.009685220635112594;0.0006793452296679949
0;0.0001701441668105432;0.0048456530897848064;0.00017014416821879304;0.0006380747003919061;0.009136129828060375;0.0006380747003919061
0;0.00014452460586213538;0.004498963878910628;0.00014452460574478123;0.0006220148677718552;0.00905600595561897;0.0006220148985876757
0;0.00014408886824141166;0.004482313446069677;0.00014408887082320308;0.0006581522688707884;0.009153816410723855;0.0006581522825667087
0;0.00014706236118311813;0.004526606982483739;0.00014706236130047228;0.0007067450753632275;0.009256406851551113;0.0007067450753632275
0;0.0001388866426901997;0.004421121681169156;0.00013888664386374125;0.0006229027366156087;0.008984874824390691;0.0006229027177837185
0;0.0001386546084118421;0.004417794441143351;0.00013865460982009198;0.0006423246403060415;0.008976931957637562;0.0006423246540019617
0;0.00014084260950649849;0.004409974812710237;0.00014084261044533173;0.0007269627394099884;0.010443865157225552;0.000726962715442128
0;0.00013596921217545207;0.0043428417993709445;0.00013596921229280622;0.000635434003711185;0.008737295920796254;0.0006354339900152648
0;0.00013228045492958757;0.004300572387423486;0.0001322804566898999;0.0006090718294110368;0.00897174668224419;0.000609071839682977
0;0.0001083751298973502;0.003916239343403328;0.00010837513083618345;0.0006500865908010918;0.009738396634073818;0.0006500866044970119
0;0.00012968702245533706;0.004257566900172782;0.00012968702151650382;0.0006282515481443089;0.008912693544784012;0.0006282515104805283
0;0.0001019504095658645;0.00379813191360764;0.00010195041050469774;0.0006305152714690741;0.009073970729813856;0.0006305153005729046
0;9.709479831320593e-05;0.003717986288510503;9.709479878262257e-05;0.0006097509690067347;0.00888246703235542;0.000609750984414645
0;9.733897311361357e-05;0.0037219867508317675;9.733897323096772e-05;0.0006264972514198983;0.008691202136961854;0.0006264972651158186
0;9.92324240806122e-05;0.003749570523899409;9.923242419796636e-05;0.0006560959325938978;0.008934692698804772;0.000656095942865838
0;9.378762443966773e-05;0.0036614002479660895;9.378762573056343e-05;0.0005975335439228836;0.009036288870608105;0.0005975335439228836
0;0.00010831196496221838;0.0039000806639031054;0.0001083119656663433;0.0006097785251982071;0.008702412631143542;0.0006097785525900476
0;0.00017400675525066383;0.004750015458182221;0.00017400675607214292;0.0007316356915158822;0.009893863845397444;0.0007316357052118025
0;0.0029767437442769144;0.01747190890713565;0.00297674374075629;0.003976359470363925;0.020452019375036743;0.003976359703194569
0;0.0037560612826998676;0.019026370073157932;0.003756061267678536;0.003976359470363925;0.020452019375036743;0.003976359703194569
0;0.0037560612826998676;0.019026370073157932;0.003756061267678536;0.003976359470363925;0.020452019375036743;0.003976359703194569
0;0.0037560612826998676;0.019026370073157932;0.003756061267678536;0.003976359470363925;0.020452019375036743;0.003976359703194569
0;0.0037560612826998676;0.019026370073157932;0.003756061267678536;0.003976359470363925;0.020452019375036743;0.003976359703194569
0;0.0037560612826998676;0.019026370073157932;0.003756061267678536;0.003976359470363925;0.020452019375036743;0.003976359703194569
0;0.0037560612826998676;0.019026370073157932;0.003756061267678536;0.003976359470363925;0.020452019375036743;0.003976359703194569
0;0.0037560612826998676;0.019026370073157932;0.003756061267678536;0.003976359470363925;0.020452019375036743;0.003976359703194569
0;0.0037560612826998676;0.019026370073157932;0.003756061267678536;0.003976359470363925;0.020452019375036743;0.003976359703194569
0;0.0037560612826998676;0.019026370073157932;0.003756061267678536;0.003976359470363925;0.020452019375036743;0.003976359703194569
0;0.0037560612826998676;0.019026370073157932;0.003756061267678536;0.003976359470363925;0.020452019375036743;0.003976359703194569
0;0.0037560612826998676;0.019026370073157932;0.003756061267678536;0.003976359470363925;0.020452019375036743;0.003976359703194569
0;0.0037560612826998676;0.019026370073157932;0.003756061267678536;0.003976359470363925;0.020452019375036743;0.003976359703194569
0;0.0037560612826998676;0.019026370073157932;0.003756061267678536;0.003976359470363925;0.020452019375036743;0.003976359703194569
0;0.0037560612826998676;0.019026370073157932;0.003756061267678536;0.003976359470363925;0.020452019375036743;0.003976359703194569
0;0.0037560612826998676;0.019026370073157932;0.003756061267678536;0.003976359470363925;0.020452019375036743;0.003976359703194569
0;0.0037560612826998676;0.019026370073157932;0.003756061267678536;0.003976359470363925;0.020452019375036743;0.003976359703194569
0;0.0037560612826998676;0.019026370073157932;0.003756061267678536;0.003976359470363925;0.020452019375036743;0.003976359703194569
0;0.0037560612826998676;0.019026370073157932;0.003756061267678536;0.003976359470363925;0.020452019375036743;0.003976359703194569
0;0.0037560612826998676;0.019026370073157932;0.003756061267678536;0.003976359470363925;0.020452019375036743;0.003976359703194569
0;0.0037560612826998676;0.019026370073157932;0.003756061267678536;0.003976359470363925;0.020452019375036743;0.003976359703194569
