,pred count,true count,Is in Training
0,5.84517765045166,0.0,True
1,3.71366548538208,0.0,True
2,161.93157958984375,131.04505330755174,True
3,206.35304260253906,165.59555335909417,True
4,1.9996393918991089,0.0,False
5,19.965675354003906,0.0,False
6,187.8486328125,165.6959694553788,False
7,145.0048828125,146.83071552388895,True
8,1.4738349914550781,0.0,True
9,6.026185512542725,0.0,True
10,391.552978515625,371.38221217039745,True
11,297.49127197265625,327.26151180334534,False
12,3.0121331214904785,0.0,False
13,1.775538682937622,0.0,False
14,195.73654174804688,172.6823101704315,True
15,294.4400634765625,269.1521343785741,True
16,7.855525970458984,0.0,True
17,15.939239501953125,2.560267413348933,False
18,272.7369689941406,267.3770733150468,False
19,249.20730590820312,234.07433222287023,True
20,2.8208789825439453,0.0,True
21,4.981655597686768,0.0,True
22,436.3135986328125,404.13855794168717,True
23,247.2200469970703,223.91201155934075,False
24,4.233370780944824,0.0,True
25,3.8142917156219482,0.0,True
26,209.6271514892578,182.24200588593612,True
27,160.52957153320312,154.91483162265695,False
28,4.122558116912842,0.0,True
29,25.358806610107422,0.0,False
30,169.13528442382812,153.09049687424516,True
31,169.4872283935547,179.15467811650183,True
32,2.40189528465271,0.0,True
33,11.282779693603516,0.0,True
34,416.42486572265625,393.13695766342244,True
35,158.81008911132812,150.46445004736563,True
36,1.1835479736328125,0.0,True
37,2.840970993041992,0.0,True
38,54.98225784301758,39.93119067155306,True
39,251.9755096435547,244.43975468213168,False
40,2.4327800273895264,0.0,True
41,17.56230926513672,0.0,False
42,213.91871643066406,194.8445588939138,True
43,204.09353637695312,189.1668079015868,True
44,1.802976131439209,0.0,True
45,13.560056686401367,11.295870821803828,True
46,225.02528381347656,194.4813151778255,True
47,164.8638916015625,191.36391521795525,True
48,2.3922104835510254,0.0,True
49,3.5825605392456055,0.0,True
50,208.11981201171875,191.2324585553148,True
51,203.96853637695312,199.59735253709798,True
52,0.2989574372768402,0.0,True
53,6.728815078735352,0.0,True
54,254.56057739257812,239.69638043762075,True
55,265.6661071777344,250.73344139285257,True
56,2.827336549758911,0.0,True
57,33.13808822631836,27.813364884637036,True
58,342.78094482421875,454.3238253566495,False
59,254.91555786132812,291.829913836491,False
60,1.8000822067260742,0.0,True
61,6.543001651763916,0.0,False
62,151.07469177246094,151.85890734821118,False
63,84.1172866821289,79.84115124578425,True
64,0.36571991443634033,0.0,True
65,10.992154121398926,0.0,False
66,387.9599914550781,384.93839918363204,True
67,205.6305694580078,230.95832418712587,False
68,3.409269332885742,0.0,True
69,7.4490509033203125,2.3103367436851117,True
70,410.0830078125,383.0534460539963,True
71,124.50177001953125,120.55661397378178,True
72,5.003612041473389,0.0,True
73,23.329038619995117,0.0,False
74,232.67620849609375,212.26973781749604,True
75,301.03076171875,285.4748826568388,True
76,0.2896766662597656,0.0,True
77,6.610507011413574,0.0,True
78,82.71562194824219,49.92691603538458,False
79,224.19924926757812,194.8303237162,True
80,1.7021763324737549,0.0,False
81,16.323970794677734,0.0,False
82,247.50991821289062,351.95804902594097,False
83,148.01669311523438,134.8069338310688,True
84,3.012907028198242,0.0,True
85,7.578667640686035,0.0,False
86,17.968082427978516,10.993830497017155,True
87,63.56575012207031,53.07078062015013,True
88,5.066594123840332,0.0,True
89,5.4076690673828125,14.937973923832038,False
90,205.93890380859375,155.39775113223965,False
91,15.921592712402344,0.440745426111599,False
92,12.453014373779297,0.0,False
93,6.269443511962891,0.0,False
94,213.59857177734375,195.2815344654452,True
95,283.23199462890625,328.23535073745234,False
96,3.53230357170105,0.0,True
97,8.28886604309082,0.0,True
98,391.24896240234375,490.96127758751203,False
