epoch;loss;mean_absolute_error;mean_squared_error;val_loss;val_mean_absolute_error;val_mean_squared_error
0;0.03230280921824517;0.10706977834624629;0.0323028096087998;0.0207639110246391;0.1043834625320001;0.0207639110246391
0;0.01699907481369953;0.07209049225334198;0.016999074873784856;0.01189932283578497;0.05963746954997381;0.01189932283578497
0;0.014687663424880273;0.06517948516674581;0.014687663605136255;0.011291668327017263;0.05644188663273147;0.011291667423916586
0;0.0122999201618856;0.05741466503710516;0.012299920116821605;0.012894712162740303;0.06826256915475383;0.012894711259639624
0;0.01189009468221376;0.05637816688226115;0.011890094652171097;0.010805435478687286;0.05718900218154445;0.010805434575586609
0;0.010187025001693157;0.05069617452400346;0.010187025046757153;0.008623088286681608;0.04933778422348427;0.00862308738358093
0;0.009643648075120102;0.04906181822861395;0.009643648075120102;0.007714939755246494;0.04421683626644539;0.007714940206796834
0;0.00825091659451925;0.044846438592480074;0.00825091659451925;0.00838843391587337;0.04602207333752603;0.008388434818974047
0;0.00827261814547162;0.04475874988542449;0.008272618205556947;0.008560095236382702;0.04907418019843824;0.008560095236382702
0;0.00728186542138217;0.041894857321054704;0.0072818654739568315;0.007114643343921864;0.04079244443864533;0.007114643343921864
0;0.006649523425186353;0.03977174546209074;0.006649523380122358;0.00781094263110197;0.044438164116758286;0.00781094263110197
0;0.006937481395359482;0.04045432565673705;0.0069374814704661406;0.007899070017491325;0.046842879418170814;0.007899070469041666
0;0.005728913125612082;0.036828690599049294;0.00572891307303742;0.006227624235731183;0.03812477613488833;0.006227624235731183
0;0.005277750615571295;0.035113752368957765;0.005277750660635291;0.0063682208119919806;0.038669688909342796;0.0063682208119919806
0;0.005427000233002247;0.03571600031348005;0.005427000210470249;0.006439057715011366;0.037108230545665276;0.006439057715011366
0;0.004705682201611419;0.033223344914374814;0.004705682171568755;0.005975057116963647;0.03737721197081335;0.005975056665413307
0;0.004519552709684978;0.03250957878246423;0.004519552724706309;0.006320979051066168;0.03808285747513627;0.006320979051066168
0;0.004130988516995023;0.031119649598915732;0.00413098851323969;0.005628337519186915;0.0350289386556004;0.005628337519186915
0;0.003716220132886402;0.029508937660965226;0.003716220125375736;0.005342905861184452;0.03497126213077343;0.005342905409634113
0;0.0036421729356891685;0.029204991525940357;0.0036421729469551674;0.006785751743750138;0.04045166199405988;0.006785752195300478
0;0.0035402994084682677;0.028895852065855456;0.0035402994385109313;0.006311110785287438;0.04007094127662254;0.006311110333737099
0;0.003208911185333085;0.027512006852174958;0.003208911147779755;0.005469498337444031;0.0346163668189988;0.005469497885893692
0;0.0037069545848475347;0.02953034552234796;0.003706954577336869;0.005242689625557625;0.03511408705151442;0.005242689625557625
0;0.0027401491871944838;0.025482807188264785;0.0027401492172371474;0.005061583311268778;0.03364454503312255;0.005061583311268778
0;0.0025228566167155102;0.024417710881079396;0.002522856646758174;0.005062447465730436;0.032044236745798226;0.005062447465730436
0;0.0023802814933831895;0.023744846604043437;0.002380281534691852;0.00504918692802841;0.03325188746958068;0.005049186476478071
0;0.0025669312266062105;0.024657186811729785;0.0025669312228508772;0.005811192998380372;0.0331611627656402;0.005811192998380372
0;0.0026544398391589283;0.025100612742525917;0.002654439810993931;0.005037096470142856;0.03310626372694969;0.005037096470142856
0;0.002110160338962751;0.022343384252200203;0.002110160342718084;0.0052991051678404665;0.03558317650899743;0.0052991051678404665
0;0.001938203143166198;0.021523486041734294;0.0019382031281448661;0.0050328427530599365;0.033699085427956146;0.0050328427530599365
0;0.0018805349189337463;0.021230263845814813;0.0018805348964017485;0.004749361171641133;0.031118744814937763;0.004749361171641133
0;0.001700168713972333;0.020173465863110557;0.0017001687196053325;0.005138298722379135;0.03286447308280251;0.005138299173929475
0;0.001660269961106561;0.01999872364103794;0.0016602699667395604;0.004887267326315244;0.031569612297144806;0.004887267326315244
0;0.001707782461908796;0.020240812352107417;0.0017077824525204637;0.00519585663057638;0.033523939211260186;0.00519585617902604
0;0.0014994438444714874;0.019024031206725106;0.0014994438538598197;0.004818942962270795;0.03215195204723965;0.004818942962270795
0;0.0019147336208862403;0.02150020958675492;0.0019147336133755744;0.004513416806179465;0.03157603108521664;0.004513416806179465
0;0.0014089381100700026;0.01853100000129592;0.0014089381138253356;0.004579674508987051;0.030792372357664688;0.004579674960537391
0;0.0013883993716820354;0.01832375173727351;0.0013883993885810337;0.0048663906865950785;0.03268696695114627;0.0048663906865950785
0;0.001627685558501511;0.019820837784678705;0.001627685547235512;0.004661119035021825;0.03126416366660234;0.004661119035021825
0;0.0012036556436214596;0.01713749679226068;0.001203655637049627;0.004574736156924205;0.031077285268993088;0.004574736156924205
0;0.0011208940395003846;0.016510609537363052;0.001120894025417886;0.004693746284553499;0.031235729993292778;0.004693746284553499
0;0.0010859736517417214;0.016294362924752698;0.0010859736508028882;0.004426335549038468;0.030039432486801437;0.004426335549038468
0;0.0010543237712549707;0.016039609248119015;0.001054323764683138;0.004789426330138336;0.03155864854202126;0.004789426330138336
0;0.0009944223800689102;0.015599486117641772;0.0009944223763135773;0.004764726949912129;0.03160235026117527;0.004764727401462468
